query,significant,p_value,term_size,query_size,intersection_size,precision,recall,term_id,source,term_name,effective_domain_size,source_order,parents
query_1,TRUE,0.000648414767394023,308,132,11,0.0833333333333333,0.0357142857142857,GO:0031647,GO:BP,regulation of protein stability,27543,8411,GO:0065008
query_1,TRUE,0.00066085567238781,1317,132,22,0.166666666666667,0.0167046317388003,GO:0080134,GO:BP,regulation of response to stress,27543,20874,GO:0006950|GO:0048583
query_1,TRUE,0.000750831460324236,1217,132,21,0.159090909090909,0.0172555464256368,GO:0010628,GO:BP,positive regulation of gene expression,27543,4773,GO:0010467|GO:0010468|GO:0010604
query_1,TRUE,0.00084034712382151,545,132,14,0.106060606060606,0.0256880733944954,GO:0001525,GO:BP,angiogenesis,27543,437,GO:0048514|GO:0048646
query_1,TRUE,0.000904811815658126,1231,132,21,0.159090909090909,0.0170593013809911,GO:0009968,GO:BP,negative regulation of signal transduction,27543,4268,GO:0007165|GO:0009966|GO:0010648|GO:0023057|GO:0048585
query_1,TRUE,0.000943827079682078,254,132,10,0.0757575757575758,0.0393700787401575,GO:2000116,GO:BP,regulation of cysteine-type endopeptidase activity,27543,29340,GO:0052548
query_1,TRUE,0.000984291157224753,2069,132,28,0.212121212121212,0.013533107781537,GO:1901575,GO:BP,organic substance catabolic process,27543,24863,GO:0009056|GO:0071704
query_1,TRUE,0.00100993416105754,1026,132,19,0.143939393939394,0.0185185185185185,GO:0051336,GO:BP,regulation of hydrolase activity,27543,15776,GO:0050790
query_1,TRUE,0.00103813292277806,3592,132,39,0.295454545454545,0.0108574610244989,GO:0010604,GO:BP,positive regulation of macromolecule metabolic process,27543,4750,GO:0009893|GO:0043170|GO:0060255
query_1,TRUE,0.00113759907526355,326,132,11,0.0833333333333333,0.0337423312883436,GO:0051604,GO:BP,protein maturation,27543,15967,GO:0010467|GO:0019538
query_1,TRUE,0.00116495723872374,2479,132,31,0.234848484848485,0.0125050423557886,GO:0007399,GO:BP,nervous system development,27543,3276,GO:0048731
query_1,TRUE,0.00116842400111886,260,132,10,0.0757575757575758,0.0384615384615385,GO:0016485,GO:BP,protein processing,27543,5820,GO:0006508|GO:0051604
query_1,TRUE,0.00117245331485972,327,132,11,0.0833333333333333,0.0336391437308868,GO:0070372,GO:BP,regulation of ERK1 and ERK2 cascade,27543,18824,GO:0043408|GO:0070371
query_1,TRUE,0.00117264731041173,3908,132,41,0.310606060606061,0.0104912998976459,GO:0009893,GO:BP,positive regulation of metabolic process,27543,4213,GO:0008152|GO:0019222|GO:0048518
query_1,TRUE,0.00117720167329829,21177,132,123,0.931818181818182,0.00580818812863012,GO:0009987,GO:BP,cellular process,27543,4273,GO:0008150
query_1,TRUE,0.0012131762492111,3177,132,36,0.272727272727273,0.0113314447592068,GO:0051173,GO:BP,positive regulation of nitrogen compound metabolic process,27543,15642,GO:0006807|GO:0009893|GO:0051171
query_1,TRUE,0.00127176179757863,939,132,18,0.136363636363636,0.0191693290734824,GO:0045937,GO:BP,positive regulation of phosphate metabolic process,27543,13645,GO:0006796|GO:0010562|GO:0019220
query_1,TRUE,0.00127176179757863,939,132,18,0.136363636363636,0.0191693290734824,GO:0010562,GO:BP,positive regulation of phosphorus metabolic process,27543,4713,GO:0006793|GO:0031325|GO:0051174
query_1,TRUE,0.00136763849776512,1608,132,24,0.181818181818182,0.0149253731343284,GO:0048585,GO:BP,negative regulation of response to stimulus,27543,14897,GO:0048519|GO:0048583|GO:0050896
query_1,TRUE,0.00140241410403531,64,132,6,0.0454545454545455,0.09375,GO:0060425,GO:BP,lung morphogenesis,27543,17191,GO:0009887|GO:0030324
query_1,TRUE,0.00141814006647323,750,132,16,0.121212121212121,0.0213333333333333,GO:0034330,GO:BP,cell junction organization,27543,9845,GO:0016043
query_1,TRUE,0.00143554675477211,15,132,4,0.0303030303030303,0.266666666666667,GO:0001711,GO:BP,endodermal cell fate commitment,27543,514,GO:0035987|GO:0060795
query_1,TRUE,0.00143554675477211,15,132,4,0.0303030303030303,0.266666666666667,GO:0042953,GO:BP,lipoprotein transport,27543,12054,GO:0015031|GO:0044872
query_1,TRUE,0.00147303493332077,35,132,5,0.0378787878787879,0.142857142857143,GO:0097242,GO:BP,amyloid-beta clearance,27543,21722,GO:0032501
query_1,TRUE,0.00168627141511563,66,132,6,0.0454545454545455,0.0909090909090909,GO:0070059,GO:BP,intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress,27543,18620,GO:0034976|GO:0097193
query_1,TRUE,0.00182082159622129,2264,132,29,0.21969696969697,0.0128091872791519,GO:0048584,GO:BP,positive regulation of response to stimulus,27543,14896,GO:0048518|GO:0048583|GO:0050896
query_1,TRUE,0.00190695502631614,16,132,4,0.0303030303030303,0.25,GO:0044872,GO:BP,lipoprotein localization,27543,13056,GO:0008104
query_1,TRUE,0.00222770965154348,1775,132,25,0.189393939393939,0.0140845070422535,GO:0009719,GO:BP,response to endogenous stimulus,27543,4067,GO:0050896
query_1,TRUE,0.0022352556116414,1082,132,19,0.143939393939394,0.0175600739371534,GO:0009887,GO:BP,animal organ morphogenesis,27543,4207,GO:0009653|GO:0048513
query_1,TRUE,0.00232939325380864,779,132,16,0.121212121212121,0.0205391527599487,GO:0001934,GO:BP,positive regulation of protein phosphorylation,27543,664,GO:0001932|GO:0006468|GO:0031401|GO:0042327
query_1,TRUE,0.00248012634449075,353,132,11,0.0833333333333333,0.0311614730878187,GO:1990778,GO:BP,protein localization to cell periphery,27543,29114,GO:0034613
query_1,TRUE,0.00249311500118284,511,132,13,0.0984848484848485,0.025440313111546,GO:0048608,GO:BP,reproductive structure development,27543,14910,GO:0003006|GO:0048856|GO:0061458
query_1,TRUE,0.00270453783608374,788,132,16,0.121212121212121,0.0203045685279188,GO:0043009,GO:BP,chordate embryonic development,27543,12088,GO:0009792
query_1,TRUE,0.0027771073036028,516,132,13,0.0984848484848485,0.0251937984496124,GO:0061458,GO:BP,reproductive system development,27543,18185,GO:0048731
query_1,TRUE,0.00330903404718094,226,132,9,0.0681818181818182,0.0398230088495575,GO:0043281,GO:BP,regulation of cysteine-type endopeptidase activity involved in apoptotic process,27543,12221,GO:2000116
query_1,TRUE,0.00332297380134007,41,132,5,0.0378787878787879,0.121951219512195,GO:1903573,GO:BP,negative regulation of response to endoplasmic reticulum stress,27543,26625,GO:0034976|GO:0048523|GO:0048585|GO:1905897
query_1,TRUE,0.00350840096198106,804,132,16,0.121212121212121,0.0199004975124378,GO:0009792,GO:BP,embryo development ending in birth or egg hatching,27543,4134,GO:0009790
query_1,TRUE,0.00354091824651751,708,132,15,0.113636363636364,0.0211864406779661,GO:0051129,GO:BP,negative regulation of cellular component organization,27543,15599,GO:0016043|GO:0048523|GO:0051128
query_1,TRUE,0.00358948883580863,6896,132,58,0.439393939393939,0.00841067285382831,GO:0007165,GO:BP,signal transduction,27543,3065,GO:0007154|GO:0009987|GO:0023052|GO:0050794|GO:0051716
query_1,TRUE,0.00375756999327849,42,132,5,0.0378787878787879,0.119047619047619,GO:0051180,GO:BP,vitamin transport,27543,15649,GO:0006810
query_1,TRUE,0.00377656349291192,296,132,10,0.0757575757575758,0.0337837837837838,GO:0010631,GO:BP,epithelial cell migration,27543,4776,GO:0001667|GO:0090132
query_1,TRUE,0.00395500251624512,449,132,12,0.0909090909090909,0.0267260579064588,GO:0001558,GO:BP,regulation of cell growth,27543,457,GO:0016049|GO:0040008|GO:0051128
query_1,TRUE,0.00397076905286832,1236,132,20,0.151515151515152,0.0161812297734628,GO:0009790,GO:BP,embryo development,27543,4132,GO:0007275
query_1,TRUE,0.00401612464728697,19,132,4,0.0303030303030303,0.210526315789474,GO:1902236,GO:BP,negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway,27543,25476,GO:0070059|GO:1902235|GO:1903573|GO:2001243
query_1,TRUE,0.00402160500194663,1834,132,25,0.189393939393939,0.0136314067611778,GO:0000003,GO:BP,reproduction,27543,3,GO:0008150
query_1,TRUE,0.00408062296066822,120,132,7,0.053030303030303,0.0583333333333333,GO:0001704,GO:BP,formation of primary germ layer,27543,507,GO:0007369|GO:0048646
query_1,TRUE,0.0041334775462469,299,132,10,0.0757575757575758,0.0334448160535117,GO:0090132,GO:BP,epithelium migration,27543,21151,GO:0090130
query_1,TRUE,0.00417776533176311,1591,132,23,0.174242424242424,0.0144563167818982,GO:0006811,GO:BP,ion transport,27543,2767,GO:0006810
query_1,TRUE,0.00425430483839819,173,132,8,0.0606060606060606,0.046242774566474,GO:2001242,GO:BP,regulation of intrinsic apoptotic signaling pathway,27543,30406,GO:0097193|GO:1902531|GO:2001233
query_1,TRUE,0.00425880648379796,300,132,10,0.0757575757575758,0.0333333333333333,GO:0010466,GO:BP,negative regulation of peptidase activity,27543,4647,GO:0045861|GO:0051346|GO:0052547
query_1,TRUE,0.00430353206334653,1474,132,22,0.166666666666667,0.0149253731343284,GO:0071495,GO:BP,cellular response to endogenous stimulus,27543,19516,GO:0009719
query_1,TRUE,0.00435828070532202,1595,132,23,0.174242424242424,0.0144200626959248,GO:0051240,GO:BP,positive regulation of multicellular organismal process,27543,15698,GO:0032501|GO:0048518|GO:0051239
query_1,TRUE,0.0043845837675022,1718,132,24,0.181818181818182,0.0139697322467986,GO:0045595,GO:BP,regulation of cell differentiation,27543,13327,GO:0030154|GO:0050793|GO:0050794
query_1,TRUE,0.00455853616469732,122,132,7,0.053030303030303,0.0573770491803279,GO:0048259,GO:BP,regulation of receptor-mediated endocytosis,27543,14644,GO:0006898|GO:0030100
query_1,TRUE,0.00457717441352982,1136,132,19,0.143939393939394,0.0167253521126761,GO:0044092,GO:BP,negative regulation of molecular function,27543,12633,GO:0065009
query_1,TRUE,0.0046483458977224,8778,132,68,0.515151515151515,0.0077466393255867,GO:0051716,GO:BP,cellular response to stimulus,27543,16064,GO:0009987|GO:0050896
query_1,TRUE,0.00472592051525819,236,132,9,0.0681818181818182,0.038135593220339,GO:2001234,GO:BP,negative regulation of apoptotic signaling pathway,27543,30398,GO:0009968|GO:0043066|GO:0097190|GO:2001233
query_1,TRUE,0.00493639762107355,305,132,10,0.0757575757575758,0.0327868852459016,GO:0090130,GO:BP,tissue migration,27543,21149,GO:0032501
query_1,TRUE,0.00493639762107355,305,132,10,0.0757575757575758,0.0327868852459016,GO:0045765,GO:BP,regulation of angiogenesis,27543,13491,GO:0001525|GO:0022603|GO:1901342
query_1,TRUE,0.00506447073695069,1371,132,21,0.159090909090909,0.0153172866520788,GO:0010648,GO:BP,negative regulation of cell communication,27543,4793,GO:0007154|GO:0010646|GO:0048523
query_1,TRUE,0.00508235544381724,124,132,7,0.053030303030303,0.0564516129032258,GO:0003014,GO:BP,renal system process,27543,1590,GO:0003008
query_1,TRUE,0.00529984816648152,6103,132,53,0.401515151515151,0.00868425364574799,GO:0031323,GO:BP,regulation of cellular metabolic process,27543,8255,GO:0019222|GO:0044237|GO:0050794
query_1,TRUE,0.00530119230747247,1375,132,21,0.159090909090909,0.0152727272727273,GO:0023057,GO:BP,negative regulation of signaling,27543,7653,GO:0023051|GO:0023052|GO:0048519
query_1,TRUE,0.00554421687901626,309,132,10,0.0757575757575758,0.0323624595469256,GO:1901342,GO:BP,regulation of vasculature development,27543,24648,GO:0001944|GO:2000026
query_1,TRUE,0.00564233487633751,1043,132,18,0.136363636363636,0.0172579098753595,GO:0031401,GO:BP,positive regulation of protein modification process,27543,8299,GO:0006464|GO:0031399|GO:0032270
query_1,TRUE,0.00569101925536869,736,132,15,0.113636363636364,0.0203804347826087,GO:0008285,GO:BP,negative regulation of cell population proliferation,27543,3569,GO:0008283|GO:0042127|GO:0048523
query_1,TRUE,0.00573612742601173,385,132,11,0.0833333333333333,0.0285714285714286,GO:0007178,GO:BP,transmembrane receptor protein serine/threonine kinase signaling pathway,27543,3077,GO:0007167
query_1,TRUE,0.00644497369036824,1053,132,18,0.136363636363636,0.0170940170940171,GO:0046903,GO:BP,secretion,27543,14441,GO:0006810
query_1,TRUE,0.00748507163201102,853,132,16,0.121212121212121,0.018757327080891,GO:0042327,GO:BP,positive regulation of phosphorylation,27543,11670,GO:0016310|GO:0042325|GO:0045937
query_1,TRUE,0.0078799705323053,398,132,11,0.0833333333333333,0.0276381909547739,GO:0051346,GO:BP,negative regulation of hydrolase activity,27543,15786,GO:0043086|GO:0051336
query_1,TRUE,0.00807236309911233,7,132,3,0.0227272727272727,0.428571428571429,GO:0015889,GO:BP,cobalamin transport,27543,5550,GO:0051180|GO:0071702|GO:0071705
query_1,TRUE,0.00807740604274111,252,132,9,0.0681818181818182,0.0357142857142857,GO:0090092,GO:BP,regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,27543,21115,GO:0007178|GO:0009966
query_1,TRUE,0.00844311580255486,1185,132,19,0.143939393939394,0.0160337552742616,GO:0006812,GO:BP,cation transport,27543,2768,GO:0006811
query_1,TRUE,0.00850547486040585,664,132,14,0.106060606060606,0.0210843373493976,GO:0010942,GO:BP,positive regulation of cell death,27543,5063,GO:0008219|GO:0010941|GO:0048522
query_1,TRUE,0.00903969978826969,23,132,4,0.0303030303030303,0.173913043478261,GO:1990000,GO:BP,amyloid fibril formation,27543,28810,GO:0019538|GO:0097435
query_1,TRUE,0.00976291315558673,5880,132,51,0.386363636363636,0.0086734693877551,GO:0042221,GO:BP,response to chemical,27543,11621,GO:0050896
query_1,TRUE,0.00988107549957837,1086,132,18,0.136363636363636,0.0165745856353591,GO:0000902,GO:BP,cell morphogenesis,27543,307,GO:0009653
query_1,TRUE,0.01040933890488,260,132,9,0.0681818181818182,0.0346153846153846,GO:0044706,GO:BP,multi-multicellular organism process,27543,12947,GO:0032501
query_1,TRUE,0.0111517249749829,197,132,8,0.0606060606060606,0.0406091370558376,GO:0006575,GO:BP,cellular modified amino acid metabolic process,27543,2548,GO:0044237|GO:1901564
query_1,TRUE,0.011217575174754,91,132,6,0.0454545454545455,0.0659340659340659,GO:0031638,GO:BP,zymogen activation,27543,8402,GO:0016485
query_1,TRUE,0.0127051406361592,1828,132,24,0.181818181818182,0.013129102844639,GO:0022414,GO:BP,reproductive process,27543,7589,GO:0000003|GO:0008150
query_1,TRUE,0.0128704443412882,8,132,3,0.0227272727272727,0.375,GO:0001714,GO:BP,endodermal cell fate specification,27543,517,GO:0001708|GO:0001711
query_1,TRUE,0.0128704443412882,8,132,3,0.0227272727272727,0.375,GO:0097017,GO:BP,renal protein absorption,27543,21597,GO:0070293
query_1,TRUE,0.013776418134589,792,132,15,0.113636363636364,0.0189393939393939,GO:0000165,GO:BP,MAPK cascade,27543,72,GO:0035556
query_1,TRUE,0.014407824222632,1347,132,20,0.151515151515152,0.0148478099480327,GO:0009057,GO:BP,macromolecule catabolic process,27543,3660,GO:0043170|GO:1901575
query_1,TRUE,0.0148942671768079,1119,132,18,0.136363636363636,0.0160857908847185,GO:0051248,GO:BP,negative regulation of protein metabolic process,27543,15703,GO:0010605|GO:0019538|GO:0051172|GO:0051246
query_1,TRUE,0.0156975369586108,514,132,12,0.0909090909090909,0.0233463035019455,GO:0008015,GO:BP,blood circulation,27543,3500,GO:0003013
query_1,TRUE,0.0162441874532223,97,132,6,0.0454545454545455,0.0618556701030928,GO:0032091,GO:BP,negative regulation of protein binding,27543,8530,GO:0043393|GO:0051100
query_1,TRUE,0.0165413469642355,704,132,14,0.106060606060606,0.0198863636363636,GO:0055082,GO:BP,cellular chemical homeostasis,27543,16786,GO:0019725|GO:0048878
query_1,TRUE,0.0179136271058482,150,132,7,0.053030303030303,0.0466666666666667,GO:0010634,GO:BP,positive regulation of epithelial cell migration,27543,4779,GO:0010631|GO:0010632|GO:0030335
query_1,TRUE,0.0206994495379515,925,132,16,0.121212121212121,0.0172972972972973,GO:0032880,GO:BP,regulation of protein localization,27543,9082,GO:0008104|GO:0032879
query_1,TRUE,0.0221966272160926,155,132,7,0.053030303030303,0.0451612903225806,GO:0052126,GO:BP,movement in host environment,27543,16350,GO:0051701
query_1,TRUE,0.0229354640702925,627,132,13,0.0984848484848485,0.0207336523125997,GO:0044057,GO:BP,regulation of system process,27543,12600,GO:0003008|GO:0051239
query_1,TRUE,0.0233392639699825,828,132,15,0.113636363636364,0.0181159420289855,GO:0044257,GO:BP,cellular protein catabolic process,27543,12697,GO:0030163|GO:0044265|GO:0044267
query_1,TRUE,0.0237119138246918,29,132,4,0.0303030303030303,0.137931034482759,GO:1905207,GO:BP,regulation of cardiocyte differentiation,27543,28110,GO:0035051|GO:0045595
query_1,TRUE,0.0239361732726878,365,132,10,0.0757575757575758,0.0273972602739726,GO:0031589,GO:BP,cell-substrate adhesion,27543,8387,GO:0007155
query_1,TRUE,0.0250948077504274,367,132,10,0.0757575757575758,0.0272479564032698,GO:0050900,GO:BP,leukocyte migration,27543,15413,GO:0002376|GO:0016477
query_1,TRUE,0.0266702214246215,542,132,12,0.0909090909090909,0.022140221402214,GO:0003013,GO:BP,circulatory system process,27543,1589,GO:0003008
query_1,TRUE,0.0269234222995019,370,132,10,0.0757575757575758,0.027027027027027,GO:0045862,GO:BP,positive regulation of proteolysis,27543,13576,GO:0006508|GO:0030162|GO:0032270
query_1,TRUE,0.0271541532686994,293,132,9,0.0681818181818182,0.0307167235494881,GO:0010951,GO:BP,negative regulation of endopeptidase activity,27543,5070,GO:0010466|GO:0052548
query_1,TRUE,0.0272584896430979,30,132,4,0.0303030303030303,0.133333333333333,GO:0060795,GO:BP,cell fate commitment involved in formation of primary germ layer,27543,17549,GO:0001704|GO:0045165
query_1,TRUE,0.0274945398009734,1057,132,17,0.128787878787879,0.0160832544938505,GO:0032269,GO:BP,negative regulation of cellular protein metabolic process,27543,8641,GO:0031324|GO:0032268|GO:0044267|GO:0051248
query_1,TRUE,0.0285695732754089,107,132,6,0.0454545454545455,0.0560747663551402,GO:0034446,GO:BP,substrate adhesion-dependent cell spreading,27543,9927,GO:0000904|GO:0031589
query_1,TRUE,0.0289593414608515,641,132,13,0.0984848484848485,0.0202808112324493,GO:0048598,GO:BP,embryonic morphogenesis,27543,14906,GO:0009653|GO:0009790
query_1,TRUE,0.0309536273834154,64,132,5,0.0378787878787879,0.078125,GO:0048645,GO:BP,animal organ formation,27543,14946,GO:0009887|GO:0048646
query_1,TRUE,0.0313591866174372,461,132,11,0.0833333333333333,0.0238611713665944,GO:0045785,GO:BP,positive regulation of cell adhesion,27543,13511,GO:0007155|GO:0030155|GO:0048522
query_1,TRUE,0.0318933277465815,299,132,9,0.0681818181818182,0.0301003344481605,GO:0097193,GO:BP,intrinsic apoptotic signaling pathway,27543,21697,GO:0035556|GO:0097190
query_1,TRUE,0.0320419216730264,164,132,7,0.053030303030303,0.0426829268292683,GO:0051100,GO:BP,negative regulation of binding,27543,15577,GO:0044092|GO:0051098
query_1,TRUE,0.0323539410431195,228,132,8,0.0606060606060606,0.0350877192982456,GO:0030324,GO:BP,lung development,27543,7806,GO:0030323|GO:0048513|GO:0060541
query_1,TRUE,0.0333915768855821,229,132,8,0.0606060606060606,0.0349344978165939,GO:0070374,GO:BP,positive regulation of ERK1 and ERK2 cascade,27543,18826,GO:0043410|GO:0070371|GO:0070372
query_1,TRUE,0.0334048470590999,65,132,5,0.0378787878787879,0.0769230769230769,GO:0070613,GO:BP,regulation of protein processing,27543,18964,GO:0016485|GO:0030162|GO:1903317
query_1,TRUE,0.0353365730608899,5797,132,49,0.371212121212121,0.00845264792133862,GO:0051171,GO:BP,regulation of nitrogen compound metabolic process,27543,15640,GO:0006807|GO:0019222
query_1,TRUE,0.0355510235631796,231,132,8,0.0606060606060606,0.0346320346320346,GO:0030323,GO:BP,respiratory tube development,27543,7805,GO:0035295|GO:0048513
query_1,TRUE,0.0356642716576675,5971,132,50,0.378787878787879,0.00837380673254061,GO:0080090,GO:BP,regulation of primary metabolic process,27543,20855,GO:0019222|GO:0044238
query_1,TRUE,0.0376194064990742,1690,132,22,0.166666666666667,0.0130177514792899,GO:0007267,GO:BP,cell-cell signaling,27543,3158,GO:0007154|GO:0023052
query_1,TRUE,0.040641098362595,2797,132,30,0.227272727272727,0.0107257776188774,GO:0006793,GO:BP,phosphorus metabolic process,27543,2749,GO:0044237
query_1,TRUE,0.0416757491867768,68,132,5,0.0378787878787879,0.0735294117647059,GO:1903317,GO:BP,regulation of protein maturation,27543,26384,GO:0010468|GO:0051246|GO:0051604
query_1,TRUE,0.0435930135744913,172,132,7,0.053030303030303,0.0406976744186047,GO:0007596,GO:BP,blood coagulation,27543,3457,GO:0007599|GO:0042060|GO:0050817
query_1,TRUE,0.0442166192418685,984,132,16,0.121212121212121,0.016260162601626,GO:1902533,GO:BP,positive regulation of intracellular signal transduction,27543,25713,GO:0009967|GO:0035556|GO:1902531
query_1,TRUE,0.0442800237335558,3104,132,32,0.242424242424242,0.0103092783505155,GO:0009605,GO:BP,response to external stimulus,27543,3977,GO:0050896
query_1,TRUE,0.0458885584200638,2670,132,29,0.21969696969697,0.0108614232209738,GO:0031324,GO:BP,negative regulation of cellular metabolic process,27543,8256,GO:0009892|GO:0031323|GO:0044237|GO:0048523
query_1,TRUE,0.0464489727191197,988,132,16,0.121212121212121,0.0161943319838057,GO:0044087,GO:BP,regulation of cellular component biogenesis,27543,12628,GO:0044085|GO:0050794
query_1,TRUE,0.0487261017992231,175,132,7,0.053030303030303,0.04,GO:0050817,GO:BP,coagulation,27543,15342,GO:0032501
query_1,TRUE,0.0487261017992231,175,132,7,0.053030303030303,0.04,GO:0007599,GO:BP,hemostasis,27543,3460,GO:0050878
query_1,TRUE,0.0495542239397534,2,132,2,0.0151515151515152,1,GO:1900142,GO:BP,negative regulation of oligodendrocyte apoptotic process,27543,23490,GO:0034351|GO:0097252|GO:1900141
query_1,TRUE,0.0495542239397534,2,132,2,0.0151515151515152,1,GO:0020028,GO:BP,endocytic hemoglobin import into cell,27543,7039,GO:0006898|GO:0015031|GO:0072594|GO:0098657
query_1,TRUE,0.0495542239397534,2,132,2,0.0151515151515152,1,GO:0007493,GO:BP,endodermal cell fate determination,27543,3360,GO:0001709|GO:0001711
query_1,TRUE,0.0498566213559342,12,132,3,0.0227272727272727,0.25,GO:1902947,GO:BP,regulation of tau-protein kinase activity,27543,26063,GO:0045859
query_1,TRUE,0.0498566213559342,12,132,3,0.0227272727272727,0.25,GO:0003093,GO:BP,regulation of glomerular filtration,27543,1668,GO:0001977|GO:0003094|GO:0098801
query_1,TRUE,1.76827283787146e-24,4164,133,74,0.556390977443609,0.0177713736791547,GO:0012505,GO:CC,endomembrane system,27317,816,GO:0110165
query_1,TRUE,7.59084272140009e-23,2757,133,60,0.451127819548872,0.0217627856365615,GO:0005576,GO:CC,extracellular region,27317,240,GO:0110165
query_1,TRUE,1.27672229328277e-22,2180,133,54,0.406015037593985,0.0247706422018349,GO:0031982,GO:CC,vesicle,27317,1451,GO:0043227
query_1,TRUE,1.32180532218191e-19,2026,133,49,0.368421052631579,0.0241855873642646,GO:0031410,GO:CC,cytoplasmic vesicle,27317,1320,GO:0005737|GO:0097708
query_1,TRUE,1.37910875137714e-19,2028,133,49,0.368421052631579,0.0241617357001972,GO:0097708,GO:CC,intracellular vesicle,27317,3493,GO:0031982|GO:0043231
query_1,TRUE,1.20381749150145e-18,528,133,28,0.210526315789474,0.053030303030303,GO:0000323,GO:CC,lytic vacuole,27317,66,GO:0005773
query_1,TRUE,1.20381749150145e-18,528,133,28,0.210526315789474,0.053030303030303,GO:0005764,GO:CC,lysosome,27317,408,GO:0000323
query_1,TRUE,2.40650416625554e-18,1974,133,47,0.353383458646617,0.0238095238095238,GO:0005615,GO:CC,extracellular space,27317,277,GO:0005576|GO:0110165
query_1,TRUE,1.24322923044823e-16,629,133,28,0.210526315789474,0.0445151033386327,GO:0005773,GO:CC,vacuole,27317,416,GO:0005737|GO:0043231
query_1,TRUE,3.51743685178406e-15,11416,133,104,0.781954887218045,0.00911002102312544,GO:0005737,GO:CC,cytoplasm,27317,384,GO:0005622|GO:0110165
query_1,TRUE,8.17921964061474e-15,10261,133,98,0.736842105263158,0.00955072605009258,GO:0016020,GO:CC,membrane,27317,849,GO:0110165
query_1,TRUE,4.02037869539237e-14,369,133,21,0.157894736842105,0.0569105691056911,GO:0062023,GO:CC,collagen-containing extracellular matrix,27317,2675,GO:0031012
query_1,TRUE,1.32096425189222e-12,497,133,22,0.165413533834586,0.0442655935613682,GO:0031012,GO:CC,extracellular matrix,27317,1197,GO:0030312
query_1,TRUE,1.43438665985822e-12,499,133,22,0.165413533834586,0.0440881763527054,GO:0030312,GO:CC,external encapsulating structure,27317,1093,GO:0071944|GO:0110165
query_1,TRUE,7.62734295081995e-11,1518,133,33,0.24812030075188,0.0217391304347826,GO:0005794,GO:CC,Golgi apparatus,27317,437,GO:0005737|GO:0012505|GO:0043231
query_1,TRUE,9.33036319797058e-11,1830,133,36,0.270676691729323,0.019672131147541,GO:0005783,GO:CC,endoplasmic reticulum,27317,426,GO:0005737|GO:0012505|GO:0043231
query_1,TRUE,1.87134856167808e-10,3148,133,47,0.353383458646617,0.0149301143583227,GO:0031090,GO:CC,organelle membrane,27317,1215,GO:0016020|GO:0043227
query_1,TRUE,2.42620029100664e-10,1117,133,28,0.210526315789474,0.0250671441360788,GO:0009986,GO:CC,cell surface,27317,790,GO:0110165
query_1,TRUE,7.00536968245726e-10,6988,133,72,0.541353383458647,0.0103033772180882,GO:0071944,GO:CC,cell periphery,27317,3128,GO:0110165
query_1,TRUE,8.74223496886305e-10,920,133,25,0.18796992481203,0.0271739130434783,GO:0005768,GO:CC,endosome,27317,412,GO:0012505|GO:0031410
query_1,TRUE,1.00955948022414e-09,102,133,11,0.0827067669172932,0.107843137254902,GO:0070062,GO:CC,extracellular exosome,27317,2739,GO:0005615|GO:1903561
query_1,TRUE,2.31880897402709e-09,14421,133,108,0.81203007518797,0.00748907842729353,GO:0043231,GO:CC,intracellular membrane-bounded organelle,27317,2128,GO:0043227|GO:0043229
query_1,TRUE,3.47109822451178e-09,114,133,11,0.0827067669172932,0.0964912280701754,GO:1903561,GO:CC,extracellular vesicle,27317,4067,GO:0031982|GO:0065010
query_1,TRUE,7.32522607723075e-09,122,133,11,0.0827067669172932,0.0901639344262295,GO:0043230,GO:CC,extracellular organelle,27317,2127,GO:0005576|GO:0043226
query_1,TRUE,7.32522607723075e-09,122,133,11,0.0827067669172932,0.0901639344262295,GO:0065010,GO:CC,extracellular membrane-bounded organelle,27317,2715,GO:0043227|GO:0043230
query_1,TRUE,7.92916339560197e-09,14886,133,109,0.819548872180451,0.00732231627032111,GO:0043227,GO:CC,membrane-bounded organelle,27317,2124,GO:0043226
query_1,TRUE,2.66928548884921e-08,102,133,10,0.075187969924812,0.0980392156862745,GO:0048770,GO:CC,pigment granule,27317,2548,GO:0031410
query_1,TRUE,2.66928548884921e-08,102,133,10,0.075187969924812,0.0980392156862745,GO:0042470,GO:CC,melanosome,27317,2025,GO:0048770
query_1,TRUE,1.13585098772035e-07,1352,133,27,0.203007518796992,0.0199704142011834,GO:0098590,GO:CC,plasma membrane region,27317,3579,GO:0005886|GO:0016020
query_1,TRUE,2.37217896993605e-07,22745,133,132,0.992481203007519,0.00580347329083315,GO:0110165,GO:CC,cellular anatomical entity,27317,3854,GO:0005575
query_1,TRUE,5.01665206575597e-07,406,133,15,0.112781954887218,0.0369458128078818,GO:0045121,GO:CC,membrane raft,27317,2433,GO:0098857
query_1,TRUE,5.18737175558045e-07,407,133,15,0.112781954887218,0.0368550368550369,GO:0098857,GO:CC,membrane microdomain,27317,3654,GO:0016020
query_1,TRUE,5.68072435936034e-07,1670,133,29,0.218045112781955,0.0173652694610778,GO:0098588,GO:CC,bounding membrane of organelle,27317,3578,GO:0031090
